Date last researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Fuel,Status,Conversion/Replacement?,Unit conversion year,Start Year,Retired Year,Hydrogen Capable,Operator(s),Operator Name(s) in Local Language / Script,Owner(s),Owner Name(s) in Local Language / Script,Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM phase ID,Other IDs (location),Other IDs (unit/phase),Wiki URL,,
23.7.2024,China,Jiangxi Yingtan (Everbright) power station,1,鹰潭市生活垃圾焚烧发电厂,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Yingtan Zhongke Environmental Protection Power CO LTD,鹰潭中科环保电力有限公司,,,28.232274,117.063329,exact,,Yuehu District,Yingtan,Jiangxi,Eastern Asia,Asia,L100001019034,G100001021423,,,https://www.gem.wiki/Jiangxi_Yingtan_(Everbright)_power_station,,
23.7.2024,China,Jiangxi Yingtan (Everbright) power station,2,鹰潭市生活垃圾焚烧发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Protection Energy (Yingtan) CO LTD,光大环保能源（鹰潭）有限公司,,,28.230777,117.067218,exact,Tongjia,Yuehu District,Yingtan,Jiangxi,Eastern Asia,Asia,L100001019034,G100001021422,,,https://www.gem.wiki/Jiangxi_Yingtan_(Everbright)_power_station,,
17.7.2024,China,Jiangxi Yiyang power station,1.Jan,弋阳县生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Yiyang Haichuang Environmental Energy CO LTD,弋阳海创环境能源有限责任公司,,,28.282945,117.448294,exact,Nanyan,Yiyang,Shangrao,Jiangxi,Eastern Asia,Asia,L100001018871,G100001021173,,,https://www.gem.wiki/Jiangxi_Yiyang_power_station,,
17.7.2024,China,Jiangxi Yiyang power station,2.Jan,弋阳县生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Yiyang Haichuang Environmental Energy CO LTD,弋阳海创环境能源有限责任公司,,,28.282945,117.448294,exact,Nanyan,Yiyang,Shangrao,Jiangxi,Eastern Asia,Asia,L100001018871,G100001021174,,,https://www.gem.wiki/Jiangxi_Yiyang_power_station,,
1.8.2024,China,Jiangxi Yongfeng power station,1,永丰县生活垃圾焚烧发电厂,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Yongfeng Weiming Environmental Protection Energy CO LTD,永丰伟明环保能源有限公司,,,27.369763,115.363922,exact,Kengtian,Yongfeng,Ji'an,Jiangxi,Eastern Asia,Asia,L100001019396,G100001021908,,,https://www.gem.wiki/Jiangxi_Yongfeng_power_station,,
9.7.2024,China,Jilin Baishan power station,1,白山市生活垃圾焚烧处理项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Baishan Green Energy New Energy CO LTD,白山绿能新能源有限公司,,,41.948824,126.611254,exact,Shiren,Jiangyuan District,Baishan,Jilin,Eastern Asia,Asia,L100001018523,G100001020694,,,https://www.gem.wiki/Jilin_Baishan_power_station,,
12.7.2024,China,Jilin Changchun Jiutai power station,1,九台区生活垃圾焚烧发电项目,,15,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2023,,,Changchun Jiutai District Tianying Environmental Protection Energy CO LTD,长春九台区天楹环保能源有限公司,,,44.197505,125.952026,approximate,Weizigou Residential District,Jiutai District,Changchun,Jilin,Eastern Asia,Asia,L100001018752,G100001021017,,,https://www.gem.wiki/Jilin_Changchun_Jiutai_power_station,,
30.7.2024,China,Jilin Changyi District power station,1.Jan,吉林市昌邑区垃圾焚烧发电项目,,15,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2009,,,Jilin Shuangjia Environmental Protection Energy Utilization,吉林市双嘉环保能源利用有限公司,Anhui Haichuang Green Energy Environmental Protection Group Co Ltd [100%],安徽海创绿能环保集团股份有限公司,43.8999,126.5097,exact,,Changyi District,Jilin,Jilin,Eastern Asia,Asia,L100000201772,G100000202160,,,https://www.gem.wiki/Jilin_Changyi_District_power_station,,
30.7.2024,China,Jilin Changyi District power station,2.Jan,吉林市昌邑区垃圾焚烧发电项目,,15,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2009,,,Jilin Shuangjia Environmental Protection Energy Utilization,吉林市双嘉环保能源利用有限公司,Anhui Haichuang Green Energy Environmental Protection Group Co Ltd [100%],安徽海创绿能环保集团股份有限公司,43.8999,126.5097,exact,,Changyi District,Jilin,Jilin,Eastern Asia,Asia,L100000201772,G100001021756,,,https://www.gem.wiki/Jilin_Changyi_District_power_station,,
27.6.2024,China,Jilin Dongfeng power station,1,吉林东丰生物质发电项目,,14.4,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",announced,,,,,,,,Western Development Investment Group Co Ltd,西部发展控投集团有限公司,42.7088,125.5776,approximate,,Dongfeng,Liaoyuan,Jilin,Eastern Asia,Asia,L100000201795,G100000202191,,,https://www.gem.wiki/Jilin_Dongfeng_power_station,,
27.6.2024,China,Jilin Dongfeng power station,2,吉林东丰生物质发电项目,,25.6,bioenergy: agricultural waste (solids),announced,,,,,,,,Western Development Investment Group Co Ltd,西部发展控投集团有限公司,42.7088,125.5776,approximate,,Dongfeng,Liaoyuan,Jilin,Eastern Asia,Asia,L100000201795,G100001020025,,,https://www.gem.wiki/Jilin_Dongfeng_power_station,,
29.7.2024,China,Jilin Panshi City (Haichuang) power station,1,磐石海创垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Panshi Haichuang Environmental Protection Technology CO LTD,磐石海创环保科技有限责任公司,,,42.91111,126.067803,exact,,Panshi City,Jilin,Jilin,Eastern Asia,Asia,L100001019189,G100001021640,,,https://www.gem.wiki/Jilin_Panshi_City_(Haichuang)_power_station,,
8.8.2024,China,Jilin Shulan City power station,1,舒兰市生活垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Shulan Haichuang Environmental Energy CO LTD,舒兰海创环境能源有限责任公司,,,44.458639,126.917313,exact,Tiande,Shulan City,Jilin,Jilin,Eastern Asia,Asia,L100001019626,G100001022234,,,https://www.gem.wiki/Jilin_Shulan_City_power_station,,
7.8.2024,China,Jilin Tonghua (CECEP) power station,1,通化城市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,China Energy Conservation (Tonghua) Environmental Protection Energy CO LTD,中节能（通化）环保能源有限公司,,,41.801359,126.028143,exact,Erdaojiang,Erdaojiang District,Tonghua,Jilin,Eastern Asia,Asia,L100001019562,G100001022136,,,https://www.gem.wiki/Jilin_Tonghua_(CECEP)_power_station,,
2.8.2024,China,Jilin Yanji City power station,1,延吉市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Yanji Tianying Environmental Protection Energy CO LTD,延吉天楹环保能源有限公司,,,42.905615,129.603987,exact,Xiaoying,Yanji City,Yanbian AP,Jilin,Eastern Asia,Asia,L100001019441,G100001021956,,,https://www.gem.wiki/Jilin_Yanji_City_power_station,,
12.7.2024,China,Jinlin Dehui (Dejia) power station,1,吉林省德惠市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Dehui Dejia Environmental Protection Energy CO LTD,德惠市德佳环保能源有限公司,,,44.585277,125.743399,exact,,Dehui City,Changchun,Jilin,Eastern Asia,Asia,L100001018748,G100001021012,,,https://www.gem.wiki/Jinlin_Dehui_(Dejia)_power_station,,
12.7.2024,China,Jinlin Dehui (Dejia) power station,2,吉林省德惠市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),cancelled - inferred 4 y,,,,,,Dehui Dejia Environmental Protection Energy CO LTD,德惠市德佳环保能源有限公司,,,44.585277,125.743399,exact,,Dehui City,Changchun,Jilin,Eastern Asia,Asia,L100001018748,G100001021014,,,https://www.gem.wiki/Jinlin_Dehui_(Dejia)_power_station,,
9.7.2024,Philippines,La Carlota City Biomass power station,--,,"La Carlota Biopower Plant, La Carlota Cogen Steam Plant",25,bioenergy: agricultural waste (solids),operating,,,,,,South Negros BioPower,,South Negros BioPower Inc,,,,exact,,,,,South-eastern Asia,Asia,L100001018536,G100001020723,,,https://www.gem.wiki/La_Carlota_City_Biomass_power_station,,
11.7.2024,China,Liaoning Chaoyang (Kangheng) power station,1,朝阳市中心城区垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Chaoyang Kangheng Renewable Energy CO LTD,朝阳康恒再生能源有限公司,,,41.643831,120.556333,exact,,Shuangta District,Chaoyang,Liaoning,Eastern Asia,Asia,L100001018664,G100001020883,,,https://www.gem.wiki/Liaoning_Chaoyang_(Kangheng)_power_station,,
16.7.2024,China,Liaoning Dalian Jinzhou power station,2,"大连金普新区生活垃圾焚烧处理项目, 大魏家生活垃圾焚烧发电厂",,15,bioenergy: refuse (municipal and industrial wastes),construction,,,,,,Hanlan (Dalian) Ecological Environmental Protection CO LTD,瀚蓝（大连）生态环保有限公司,,,39.177817,121.719899,exact,Daweijia Residential District,Jinzhou District,Dalian,Liaoning,Eastern Asia,Asia,L100001018810,G100001021089,,,https://www.gem.wiki/Liaoning_Dalian_Jinzhou_power_station,,
16.7.2024,China,Liaoning Dalian Jinzhou power station,1,"大连金普新区生活垃圾焚烧处理项目, 大魏家生活垃圾焚烧发电厂",,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Hanlan (Dalian) Solid Waste Treatment CO LTD,瀚蓝（大连）固废处理有限公司,,,39.177817,121.719899,exact,Daweijia Residential District,Jinzhou District,Dalian,Liaoning,Eastern Asia,Asia,L100001018810,G100001021088,,,https://www.gem.wiki/Liaoning_Dalian_Jinzhou_power_station,,
7.8.2024,China,Liaoning Dalian power station,1.Jan,大连市中心城区生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Dalian TEDA Environmental Protection CO LTD,大连泰达环保有限公司,,,39.0672,121.5991,exact,,Ganjingzi District,Dalian,Liaoning,Eastern Asia,Asia,L100000201538,G100001022170,,,https://www.gem.wiki/Liaoning_Dalian_power_station,,
7.8.2024,China,Liaoning Dalian power station,2.Jan,大连市中心城区生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Dalian TEDA Environmental Protection CO LTD,大连泰达环保有限公司,,,39.0672,121.5991,exact,,Ganjingzi District,Dalian,Liaoning,Eastern Asia,Asia,L100000201538,G100001022171,,,https://www.gem.wiki/Liaoning_Dalian_power_station,,
8.8.2024,China,Liaoning Haicheng City (Zhongke) power station,1,海城市生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Haicheng Zhongke Environmental Protection Technology CO LTD,海城市中科环保科技有限公司,,,40.714313,122.777404,exact,Pailou,Haicheng City,Anshan,Liaoning,Eastern Asia,Asia,L100001019598,G100001022187,,,https://www.gem.wiki/Liaoning_Haicheng_City_(Zhongke)_power_station,,
27.6.2024,China,Liaoning Heishan power station,1,辽宁黑山生物质发电项目,,12,bioenergy: agricultural waste (solids),operating,,,2008,,,Guoneng Heishan Bio Power Generation,国能黑山生物发电有限公司,National Bio Energy Group Ltd [100%],国能生物发电集团有限公司,41.6585,122.1168,approximate,,Heishan,Jinzhou,Liaoning,Eastern Asia,Asia,L100000201777,G100001020032,,,https://www.gem.wiki/Liaoning_Heishan_power_station,,
1.8.2024,China,Liaoning Lingyuan City power station,1,凌源市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Lingyuan Hanwei Environmental Protection Energy CO LTD,凌源瀚潍环保能源有限公司,,,41.249966,119.483594,exact,Dongcheng Residential District,Lingyuan City,Chaoyang,Liaoning,Eastern Asia,Asia,L100001019382,G100001021891,,,https://www.gem.wiki/Liaoning_Lingyuan_City_power_station,,
29.7.2024,China,Liaoning Panjin (Jinghuan) power station,1.Jan,"盘锦市生活垃圾焚烧发电项目, 盘锦市固废综合处理园区项目",,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Panjin Jinghuan Environmental Protection Technology CO LTD,盘锦京环环保科技有限公司,,,41.131789,121.944602,exact,Lujia,Shuangtaizi District,Panjin,Liaoning,Eastern Asia,Asia,L100001019252,G100001021723,,,https://www.gem.wiki/Liaoning_Panjin_(Jinghuan)_power_station,,
29.7.2024,China,Liaoning Panjin (Jinghuan) power station,2.Jan,"盘锦市生活垃圾焚烧发电项目, 盘锦市固废综合处理园区项目",,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Panjin Jinghuan Environmental Protection Technology CO LTD,盘锦京环环保科技有限公司,,,41.131789,121.944602,exact,Lujia,Shuangtaizi District,Panjin,Liaoning,Eastern Asia,Asia,L100001019252,G100001021724,,,https://www.gem.wiki/Liaoning_Panjin_(Jinghuan)_power_station,,
24.7.2024,China,Liaoning Shenyang Tiexi District power station,1.Jan,沈阳西部垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Shenyang Western Environment CO LTD,沈阳西部环境有限公司,,,41.662817,123.041447,exact,,Tiexi District,Shenyang,Liaoning,Eastern Asia,Asia,L100001019084,G100001021501,,,https://www.gem.wiki/Liaoning_Shenyang_Tiexi_District_power_station,,
24.7.2024,China,Liaoning Shenyang Tiexi District power station,2.Jan,沈阳西部垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Shenyang Western Environment CO LTD,沈阳西部环境有限公司,,,41.662817,123.041447,exact,,Tiexi District,Shenyang,Liaoning,Eastern Asia,Asia,L100001019084,G100001021503,,,https://www.gem.wiki/Liaoning_Shenyang_Tiexi_District_power_station,,
24.7.2024,China,Liaoning Suizhong power station,1,绥中县(葫芦岛西部)垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2024,,,Huludao Sanfeng New Energy CO LTD,葫芦岛三峰新能源有限公司,,,40.32574,120.275971,approximate,Shahe,Suizhong,Huludao,Liaoning,Eastern Asia,Asia,L100001019047,G100001021441,,,https://www.gem.wiki/Liaoning_Suizhong_power_station,,
18.7.2024,China,Liaoning Tieling (Zhongdian) power station,1.Jan,铁岭公用事业集团垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Tieling Zhongdian Environmental Protection Power Generation CO LTD,铁岭中电环保发电有限公司,,,42.328912,123.900357,exact,Pingdingbao,Tieling,Tieling,Liaoning,Eastern Asia,Asia,L100001018927,G100001021248,,,https://www.gem.wiki/Liaoning_Tieling_(Zhongdian)_power_station,,
18.7.2024,China,Liaoning Tieling (Zhongdian) power station,2.Jan,铁岭公用事业集团垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Tieling Zhongdian Environmental Protection Power Generation CO LTD,铁岭中电环保发电有限公司,,,42.328912,123.900357,exact,Pingdingbao,Tieling,Tieling,Liaoning,Eastern Asia,Asia,L100001018927,G100001021249,,,https://www.gem.wiki/Liaoning_Tieling_(Zhongdian)_power_station,,
22.7.2024,Macao,Macau power station,1,澳门垃圾焚化中心,Macao power station,28.7,bioenergy: refuse (municipal and industrial wastes),operating,,,1992,,,SINOGAL,瑞鼎废物处理有限公司,Macau Environmental Protection Bureau [100%],,22.160851,113.572076,exact,Taipa,,,Macao,Eastern Asia,Asia,L100000200705,G100001021324,,,https://www.gem.wiki/Macau_power_station,,
1.8.2024,South Korea,Mhaman power station,--,,,9.9,bioenergy: wood & other biomass (solids),operating,,,2020,,,,,Re-Clean Holdings Ltd,,35.2908,128.4308,approximate,,,,,Eastern Asia,Asia,L100001019399,G100001021911,,,https://www.gem.wiki/Mhaman_power_station,,
25.6.2024,Brazil,Nardini Aporé power station,1,Usina sucroenergética Nardini Aporé,,25,bioenergy: agricultural waste (solids),operating,,,2024,,,Nardini Agroindustrial,,Nardini Agroindustrial Ltda [100%],,-18.9208,-51.9917,exact,,,Região Geográfica Intermediária de Rio Verde,Goiás,Latin America and the Caribbean,Americas,L100000201265,G100000201506,ANEEL: UTE.AI.GO.030105-1.1,,https://www.gem.wiki/Nardini_Aporé_power_station,,
24.7.2024,India,Narela Waste to Energy power station,1,,"Narela-Bawana Steam Plant, Narela-Bawana WtE facility",24,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,,,,,28.79731599,77.06710312,exact,,,,,Southern Asia,Asia,L100001019036,G100001021425,,,https://www.gem.wiki/Narela_Waste_to_Energy_power_station,,
23.7.2024,China,Ningxia Guyuan power station,1,固原市城市垃圾无害化利用及环卫一体化项 目生活垃圾焚烧发电工程,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Ningxia Tianying Environmental Protection Energy CO LTD,宁夏天楹环保能源有限公司,,,36.033127,106.21874,approximate,Touying,Yuanzhou District,Guyuan,Ningxia,Eastern Asia,Asia,L100001019008,G100001021374,,,https://www.gem.wiki/Ningxia_Guyuan_power_station,,
30.7.2024,China,Ningxia Yinchuan Zhongke power station,1.Jan,银川市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Yinchuan Zhongke Environmental Protection Power,银川中科环保电力有限公司,Lin'an Jiasheng Environmental Protection Co Ltd [3%]; Hangzhou Jinhuan Investment Co Ltd [97%],临安嘉盛环保有限公司; 杭州锦环投资有限公司,38.246855,106.492378,exact,Linhe,Lingwu City,Yinchuan,Ningxia,Eastern Asia,Asia,L100000200167,G100000200186,,,https://www.gem.wiki/Ningxia_Yinchuan_Zhongke_power_station,,
30.7.2024,China,Ningxia Yinchuan Zhongke power station,2.Jan,银川市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Yinchuan Zhongke Environmental Protection Power,银川中科环保电力有限公司,Lin'an Jiasheng Environmental Protection Co Ltd [3%]; Hangzhou Jinhuan Investment Co Ltd [97%],临安嘉盛环保有限公司; 杭州锦环投资有限公司,38.246855,106.492378,exact,Linhe,Lingwu City,Yinchuan,Ningxia,Eastern Asia,Asia,L100000200167,G100001021753,,,https://www.gem.wiki/Ningxia_Yinchuan_Zhongke_power_station,,
